"TIME","PB4","readV"
0.07502752706,0,0.0572418
0.0750283266,0,0.0173039
0.07502926887,0,0.00429692
0.07503016526,0,0.0016487
0.07503125671,0,0.00080671
0.07503249515,0,0.000526456
0.0750336673,0,0.000432352
0.07503484542,0,0.000390588
0.07503593716,0,0.000370291
0.07503702057,0,0.000357686
0.07503806617,0,0.000349363
0.07503912557,0,0.000342752
0.07504018045,0,0.000337222
0.07504125543,0,0.000332237
0.07504233189,0,0.000327662
0.07504341901,0,0.000323327
0.0750445028,0,0.000319207
0.07504558847,0,0.000315236
0.07504666896,0,0.00031141
0.07504774886,0,0.000307694
0.0750488251,0,0.000304087
0.07504990065,0,0.00030057
0.0750509731,0,0.000297145
0.07505204272,0,0.000293807
0.07505310563,0,0.000290564
0.07505415809,0,0.000287422
0.07505519155,0,0.000284402
0.07505619307,0,0.000281562
0.07505713839,0,0.00027888
0.07505834443,0,0.000275565
0.07505967269,0,0.000272002
0.07506144226,0,0.000267394
0.07506350319,0,0.000262218
0.0750662874,0,0.000255531
0.07506982918,0,0.000247495
0.07507513686,0,0.000236341
0.07508353925,0,0.000220566
0.07510034401,0,0.000194444
0.07513395354,0,0.000156684
0.0752011726,0,0.000111924
0.07533561073,0,6.95273e-005
0.07560448697,0,3.78794e-005
0.07597321656,0,2.2919e-005
0.0765731864,0,1.39012e-005
0.07741634864,0,9.04051e-006
0.07879404064,0,5.82837e-006
0.08081876634,0,3.90281e-006
0.08411989932,0,2.60016e-006
0.0850198125,0,2.42014e-006
0.0850198225,0,0.00295857
0.0850198425,0,0.00557226
0.0850198825,0,0.00625604
0.08501992095,0,0.00596618
0.0850199812,0,0.00586583
0.08502009585,0,0.00612223
0.08502032515,0,0.013118
0.08502046369,0,0.070146
0.08502062122,0,0.175452
0.0850208093,0,0.302471
0.08502100544,0,0.426257
0.08502139773,0,0.648099
0.0850221823,0,1.00344
0.08502354474,0,1.41534
0.08502543112,0,1.71966
0.0850276797,0,1.87091
0.0850305109,0,1.92629
0.08503424569,0,1.93116
0.0850394665,0,1.9196
0.08504792018,0,1.91033
0.08506482754,0,1.90813
0.08509864225,0,1.90904
0.08515979342,0,1.90938
0.08528209577,0,1.90938
0.08552670046,0,1.90938
0.08601590985,0,1.90937
0.08699432863,0,1.90936
0.0870198125,0,1.90936
0.0870198225,0,1.90157
0.0870198425,0,1.88484
0.0870198825,0,1.84863
0.0870199625,0,1.77312
0.08702009976,0,1.64541
0.08702028446,0,1.48444
0.08702057943,0,1.25288
0.08702116935,0,0.868401
0.08702123201,0,0.83356
0.08702135732,0,0.766828
0.08702160794,0,0.644329
0.08702210918,0,0.439441
0.08702311166,0,0.173502
0.08702425138,0,0.0396913
0.08702507657,0,0.0107288
0.08702595712,0,0.00311123
0.08702692498,0,0.0012275
0.08702806196,0,0.000650566
0.08702928524,0,0.0004609
0.08703046216,0,0.000392716
0.08703161482,0,0.000362103
0.08703270418,0,0.000345935
0.08703377561,0,0.00033627
0.08703482461,0,0.000329322
0.08703588213,0,0.000323703
0.08703694269,0,0.000318884
0.08703801809,0,0.000314506
0.08703909786,0,0.000310438
0.08704018418,0,0.000306572
0.0870412687,0,0.000302877
0.08704235295,0,0.00029931
0.08704343337,0,0.00029586
0.0870445123,0,0.000292506
0.08704558853,0,0.000289242
0.08704666351,0,0.000286057
0.08704773573,0,0.00028295
0.0870488044,0,0.000279922
0.08704986597,0,0.000276976
0.08705091574,0,0.000274124
0.08705194476,0,0.00027141
0.0870529384,0,0.000268789
0.08705392382,0,0.000266264
0.08705518086,0,0.00026311
0.08705659341,0,0.000259652
0.087058461,0,0.000255217
0.08706067031,0,0.000250158
0.08706366218,0,0.000243615
0.08706756193,0,0.000235576
0.08707354628,0,0.000224206
0.08708361195,0,0.000207325
0.08710374331,0,0.000180007
0.08714400603,0,0.000141845
0.08722453147,0,9.8637e-005
0.08738558234,0,5.96002e-005
0.08770637017,0,3.18045e-005
0.08811380981,0,1.97625e-005
0.08881285512,0,1.19693e-005
0.08975266046,0,7.92392e-006
0.09135932623,0,5.09313e-006
0.09364206638,0,3.45127e-006
0.0950198125,0,2.9578e-006
0.0950198225,0,0.00295722
0.0950198425,0,0.00556909
0.0950198825,0,0.00625233
0.09501992152,0,0.00596291
0.09501998285,0,0.00586628
0.09502009904,0,0.00614223
0.0950203314,0,0.0143146
0.09502047187,0,0.0753069
0.09502063053,0,0.18188
0.09502083984,0,0.322336
0.09502103479,0,0.44404
0.09502142467,0,0.662109
0.09502218338,0,1.00346
0.09502361386,0,1.43103
0.09502543071,0,1.71884
0.09502781463,0,1.8765
0.09503053038,0,1.92634
0.09503441466,0,1.9309
0.09503958013,0,1.91937
0.09504756754,0,1.91043
0.09506354235,0,1.90814
0.09509549197,0,1.90902
0.09515454468,0,1.90938
0.09527265011,0,1.90938
0.09550886095,0,1.90938
0.09598128264,0,1.90937
0.09692612603,0,1.90936
0.0970198125,0,1.90936
0.0970198225,0,1.90157
0.0970198425,0,1.88484
0.0970198825,0,1.84863
0.0970199625,0,1.77312
0.09702009976,0,1.64541
0.09702028446,0,1.48444
0.09702057943,0,1.25288
0.09702116935,0,0.868401
0.09702123201,0,0.83356
0.09702135732,0,0.766828
0.09702160794,0,0.644329
0.09702210918,0,0.439441
0.09702311166,0,0.173502
0.09702425138,0,0.0396913
0.09702507657,0,0.0107288
0.09702595712,0,0.00311123
0.09702692498,0,0.0012275
0.09702806196,0,0.000650566
0.09702928524,0,0.0004609
0.09703046216,0,0.000392716
0.09703161482,0,0.000362103
0.09703270418,0,0.000345935
0.09703377561,0,0.00033627
0.09703482461,0,0.000329322
0.09703588213,0,0.000323703
0.09703694269,0,0.000318884
0.09703801809,0,0.000314506
0.09703909786,0,0.000310438
0.09704018418,0,0.000306572
0.0970412687,0,0.000302877
0.09704235295,0,0.00029931
0.09704343337,0,0.00029586
0.0970445123,0,0.000292506
0.09704558853,0,0.000289242
0.09704666351,0,0.000286057
0.09704773573,0,0.00028295
0.0970488044,0,0.000279922
0.09704986597,0,0.000276976
0.09705091574,0,0.000274124
0.09705194476,0,0.00027141
0.0970529384,0,0.000268789
0.09705392382,0,0.000266264
0.09705518086,0,0.00026311
0.09705659341,0,0.000259652
0.097058461,0,0.000255217
0.09706067031,0,0.000250158
0.09706366218,0,0.000243615
0.09706756193,0,0.000235576
0.09707354628,0,0.000224206
0.09708361195,0,0.000207325
0.09710374331,0,0.000180007
0.09714400603,0,0.000141845
0.09722453147,0,9.8637e-005
0.09738558234,0,5.96002e-005
0.09770637016,0,3.18045e-005
0.0981138098,0,1.97625e-005
0.09881285512,0,1.19693e-005
0.09975266045,0,7.92392e-006
0.1013593262,0,5.09313e-006
0.1036420664,0,3.45127e-006
0.1050198125,0,2.9578e-006
0.1050198225,0,0.00295722
0.1050198425,0,0.00556909
0.1050198825,0,0.00625233
0.1050199215,0,0.00596291
0.1050199829,0,0.00586628
0.105020099,0,0.00614223
0.1050203314,0,0.0143146
0.1050204719,0,0.0753069
0.1050206305,0,0.18188
0.1050208398,0,0.322336
0.1050210348,0,0.44404
0.1050214247,0,0.662109
0.1050221834,0,1.00346
0.1050236139,0,1.43103
0.1050254307,0,1.71884
0.1050278146,0,1.8765
0.1050305304,0,1.92634
0.1050344147,0,1.9309
0.1050395801,0,1.91937
0.1050475675,0,1.91043
0.1050635423,0,1.90814
0.105095492,0,1.90902
0.1051545447,0,1.90938
0.1052726501,0,1.90938
0.105508861,0,1.90938
0.1059812826,0,1.90937
0.106926126,0,1.90936
0.1070198125,0,1.90936
0.1070198225,0,1.90157
0.1070198425,0,1.88484
0.1070198825,0,1.84863
0.1070199625,0,1.77312
0.1070200998,0,1.64541
0.1070202845,0,1.48444
0.1070205794,0,1.25288
0.1070211694,0,0.868401
0.107021232,0,0.83356
0.1070213573,0,0.766828
0.1070216079,0,0.644329
0.1070221092,0,0.439441
0.1070231117,0,0.173502
0.1070242514,0,0.0396913
0.1070250766,0,0.0107288
0.1070259571,0,0.00311123
0.107026925,0,0.0012275
0.107028062,0,0.000650566
0.1070292852,0,0.0004609
0.1070304622,0,0.000392716
0.1070316148,0,0.000362103
0.1070327042,0,0.000345935
0.1070337756,0,0.00033627
0.1070348246,0,0.000329322
0.1070358821,0,0.000323703
0.1070369427,0,0.000318884
0.1070380181,0,0.000314506
0.1070390979,0,0.000310438
0.1070401842,0,0.000306572
0.1070412687,0,0.000302877
0.107042353,0,0.00029931
0.1070434334,0,0.00029586
0.1070445123,0,0.000292506
0.1070455885,0,0.000289242
0.1070466635,0,0.000286057
0.1070477357,0,0.00028295
0.1070488044,0,0.000279922
0.107049866,0,0.000276976
0.1070509157,0,0.000274124
0.1070519448,0,0.00027141
0.1070529384,0,0.000268789
0.1070539238,0,0.000266264
0.1070551809,0,0.00026311
0.1070565934,0,0.000259652
0.107058461,0,0.000255217
0.1070606703,0,0.000250158
0.1070636622,0,0.000243615
0.1070675619,0,0.000235576
0.1070735463,0,0.000224206
0.107083612,0,0.000207325
0.1071037433,0,0.000180007
0.107144006,0,0.000141845
0.1072245315,0,9.8637e-005
0.1073855823,0,5.96002e-005
0.1077063702,0,3.18045e-005
0.1081138098,0,1.97625e-005
0.1088128551,0,1.19693e-005
0.1097526604,0,7.92392e-006
0.1113593262,0,5.09313e-006
0.1136420663,0,3.45127e-006
0.1150198125,0,2.9578e-006
0.1150198225,0,0.00295722
0.1150198425,0,0.00556909
0.1150198825,0,0.00625233
0.1150199215,0,0.00596291
0.1150199829,0,0.00586628
0.115020099,0,0.00614223
0.1150203314,0,0.0143146
0.1150204719,0,0.0753069
0.1150206305,0,0.18188
0.1150208398,0,0.322336
0.1150210348,0,0.44404
0.1150214247,0,0.662109
0.1150221834,0,1.00346
0.1150236139,0,1.43103
0.1150254307,0,1.71884
0.1150278146,0,1.8765
0.1150305304,0,1.92634
0.1150344147,0,1.9309
0.1150395801,0,1.91937
0.1150475675,0,1.91043
0.1150635423,0,1.90814
0.115095492,0,1.90902
0.1151545447,0,1.90938
0.1152726501,0,1.90938
0.115508861,0,1.90938
0.1159812826,0,1.90937
0.116926126,0,1.90936
0.1170198125,0,1.90936
0.1170198225,0,1.90157
0.1170198425,0,1.88484
0.1170198825,0,1.84863
0.1170199625,0,1.77312
0.1170200998,0,1.64541
0.1170202845,0,1.48444
0.1170205794,0,1.25288
0.1170211694,0,0.868401
0.117021232,0,0.83356
0.1170213573,0,0.766828
0.1170216079,0,0.644329
0.1170221092,0,0.439441
0.1170231117,0,0.173502
0.1170242514,0,0.0396913
0.1170250766,0,0.0107288
0.1170259571,0,0.00311123
0.117026925,0,0.0012275
0.117028062,0,0.000650566
0.1170292852,0,0.0004609
0.1170304622,0,0.000392716
0.1170316148,0,0.000362103
0.1170327042,0,0.000345935
0.1170337756,0,0.00033627
0.1170348246,0,0.000329322
0.1170358821,0,0.000323703
0.1170369427,0,0.000318884
0.1170380181,0,0.000314506
0.1170390979,0,0.000310438
0.1170401842,0,0.000306572
0.1170412687,0,0.000302877
0.117042353,0,0.00029931
0.1170434334,0,0.00029586
0.1170445123,0,0.000292506
0.1170455885,0,0.000289242
0.1170466635,0,0.000286057
0.1170477357,0,0.00028295
0.1170488044,0,0.000279922
0.117049866,0,0.000276976
0.1170509157,0,0.000274124
0.1170519448,0,0.00027141
0.1170529384,0,0.000268789
0.1170539238,0,0.000266264
0.1170551809,0,0.00026311
0.1170565934,0,0.000259652
0.117058461,0,0.000255217
0.1170606703,0,0.000250158
0.1170636622,0,0.000243615
0.1170675619,0,0.000235576
0.1170735463,0,0.000224206
0.117083612,0,0.000207325
0.1171037433,0,0.000180007
0.117144006,0,0.000141845
0.1172245315,0,9.8637e-005
0.1173855823,0,5.96002e-005
0.1177063702,0,3.18045e-005
0.1181138098,0,1.97625e-005
0.1188128551,0,1.19693e-005
0.1197526604,0,7.92392e-006
0.1213593262,0,5.09313e-006
0.1236420664,0,3.45127e-006
0.1250198125,0,2.9578e-006
0.1250198225,0,0.00295722
0.1250198425,0,0.00556909
0.1250198825,0,0.00625233
0.1250199215,0,0.00596291
0.1250199829,0,0.00586628
0.125020099,0,0.00614223
0.1250203314,0,0.0143146
0.1250204719,0,0.0753069
0.1250206305,0,0.18188
0.1250208398,0,0.322336
0.1250210348,0,0.44404
0.1250214247,0,0.662109
0.1250221834,0,1.00346
0.1250236139,0,1.43103
0.1250254307,0,1.71884
0.1250278146,0,1.8765
0.1250305304,0,1.92634
0.1250344147,0,1.9309
0.1250395801,0,1.91937
0.1250475675,0,1.91043
0.1250635423,0,1.90814
0.125095492,0,1.90902
0.1251545447,0,1.90938
0.1252726501,0,1.90938
0.125508861,0,1.90938
0.1259812826,0,1.90937
0.126926126,0,1.90936
0.1270198125,0,1.90936
0.1270198225,0,1.90157
0.1270198425,0,1.88484
0.1270198825,0,1.84863
0.1270199625,0,1.77312
0.1270200998,0,1.64541
0.1270202845,0,1.48444
0.1270205794,0,1.25288
0.1270211694,0,0.868401
0.127021232,0,0.83356
0.1270213573,0,0.766828
0.1270216079,0,0.644329
0.1270221092,0,0.439441
0.1270231117,0,0.173502
0.1270242514,0,0.0396913
0.1270250766,0,0.0107288
0.1270259571,0,0.00311123
0.127026925,0,0.0012275
0.127028062,0,0.000650566
0.1270292852,0,0.0004609
0.1270304622,0,0.000392716
0.1270316148,0,0.000362103
0.1270327042,0,0.000345935
0.1270337756,0,0.00033627
0.1270348246,0,0.000329322
0.1270358821,0,0.000323703
0.1270369427,0,0.000318884
0.1270380181,0,0.000314506
0.1270390979,0,0.000310438
0.1270401842,0,0.000306572
0.1270412687,0,0.000302877
0.127042353,0,0.00029931
0.1270434334,0,0.00029586
0.1270445123,0,0.000292506
0.1270455885,0,0.000289242
0.1270466635,0,0.000286057
0.1270477357,0,0.00028295
0.1270488044,0,0.000279922
0.127049866,0,0.000276976
0.1270509157,0,0.000274124
0.1270519448,0,0.00027141
0.1270529384,0,0.000268789
0.1270539238,0,0.000266264
0.1270551809,0,0.00026311
0.1270565934,0,0.000259652
0.127058461,0,0.000255217
0.1270606703,0,0.000250158
0.1270636622,0,0.000243615
0.1270675619,0,0.000235576
0.1270735463,0,0.000224206
0.127083612,0,0.000207325
0.1271037433,0,0.000180007
0.127144006,0,0.000141845
0.1272245315,0,9.8637e-005
0.1273855823,0,5.96002e-005
0.1277063702,0,3.18045e-005
0.1281138098,0,1.97625e-005
0.1288128551,0,1.19693e-005
0.1297526604,0,7.92392e-006
0.1313593262,0,5.09313e-006
0.1336420663,0,3.45127e-006
0.1350198125,0,2.9578e-006
0.1350198225,0,0.00295722
0.1350198425,0,0.00556909
0.1350198825,0,0.00625233
0.1350199215,0,0.00596291
0.1350199829,0,0.00586628
0.135020099,0,0.00614223
0.1350203314,0,0.0143146
0.1350204719,0,0.0753069
0.1350206305,0,0.18188
0.1350208398,0,0.322336
0.1350210348,0,0.44404
0.1350214247,0,0.662109
0.1350221834,0,1.00346
0.1350236139,0,1.43103
0.1350254307,0,1.71884
0.1350278146,0,1.8765
0.1350305304,0,1.92634
0.1350344147,0,1.9309
0.1350395801,0,1.91937
0.1350475675,0,1.91043
0.1350635423,0,1.90814
0.135095492,0,1.90902
0.1351545447,0,1.90938
0.1352726501,0,1.90938
0.135508861,0,1.90938
0.1359812826,0,1.90937
0.136926126,0,1.90936
0.1370198125,0,1.90936
0.1370198225,0,1.90157
0.1370198425,0,1.88484
0.1370198825,0,1.84863
0.1370199625,0,1.77312
0.1370200998,0,1.64541
0.1370202845,0,1.48444
0.1370205794,0,1.25288
0.1370211694,0,0.868401
0.137021232,0,0.83356
0.1370213573,0,0.766828
0.1370216079,0,0.644329
0.1370221092,0,0.439441
0.1370231117,0,0.173502
0.1370242514,0,0.0396913
0.1370250766,0,0.0107288
0.1370259571,0,0.00311123
0.137026925,0,0.0012275
0.137028062,0,0.000650566
0.1370292852,0,0.0004609
0.1370304622,0,0.000392716
0.1370316148,0,0.000362103
0.1370327042,0,0.000345935
0.1370337756,0,0.00033627
0.1370348246,0,0.000329322
0.1370358821,0,0.000323703
0.1370369427,0,0.000318884
0.1370380181,0,0.000314506
0.1370390979,0,0.000310438
0.1370401842,0,0.000306572
0.1370412687,0,0.000302877
0.137042353,0,0.00029931
0.1370434334,0,0.00029586
0.1370445123,0,0.000292506
0.1370455885,0,0.000289242
0.1370466635,0,0.000286057
0.1370477357,0,0.00028295
0.1370488044,0,0.000279922
0.137049866,0,0.000276976
0.1370509157,0,0.000274124
0.1370519448,0,0.00027141
0.1370529384,0,0.000268789
0.1370539238,0,0.000266264
0.1370551809,0,0.00026311
0.1370565934,0,0.000259652
0.137058461,0,0.000255217
0.1370606703,0,0.000250158
0.1370636622,0,0.000243615
0.1370675619,0,0.000235576
0.1370735463,0,0.000224206
0.137083612,0,0.000207325
0.1371037433,0,0.000180007
0.137144006,0,0.000141845
0.1372245315,0,9.8637e-005
0.1373855823,0,5.96002e-005
0.1377063702,0,3.18045e-005
0.1381138098,0,1.97625e-005
0.1388128551,0,1.19693e-005
0.1397526604,0,7.92392e-006
0.1413593262,0,5.09313e-006
0.1436420663,0,3.45127e-006
0.1450198125,0,2.9578e-006
0.1450198225,0,0.00295722
0.1450198425,0,0.00556909
0.1450198825,0,0.00625233
0.1450199215,0,0.00596291
0.1450199829,0,0.00586628
0.145020099,0,0.00614223
0.1450203314,0,0.0143146
0.1450204719,0,0.0753069
0.1450206305,0,0.18188
0.1450208398,0,0.322336
0.1450210348,0,0.44404
0.1450214247,0,0.662109
0.1450221834,0,1.00346
0.1450236139,0,1.43103
0.1450254307,0,1.71884
0.1450278146,0,1.8765
0.1450305304,0,1.92634
0.1450344147,0,1.9309
0.1450395801,0,1.91937
0.1450475675,0,1.91043
0.1450635423,0,1.90814
0.145095492,0,1.90902
0.1451545447,0,1.90938
0.1452726501,0,1.90938
0.145508861,0,1.90938
0.1459812826,0,1.90937
0.146926126,0,1.90936
0.1470198125,0,1.90936
0.1470198225,0,1.90157
0.1470198425,0,1.88484
0.1470198825,0,1.84863
0.1470199625,0,1.77312
0.1470200998,0,1.64541
0.1470202845,0,1.48444
0.1470205794,0,1.25288
0.1470211694,0,0.868401
0.147021232,0,0.83356
0.1470213573,0,0.766828
0.1470216079,0,0.644329
0.1470221092,0,0.439441
0.1470231117,0,0.173502
0.1470242514,0,0.0396913
0.1470250766,0,0.0107288
0.1470259571,0,0.00311123
0.147026925,0,0.0012275
0.147028062,0,0.000650566
0.1470292852,0,0.0004609
0.1470304622,0,0.000392716
0.1470316148,0,0.000362103
0.1470327042,0,0.000345935
0.1470337756,0,0.00033627
0.1470348246,0,0.000329322
0.1470358821,0,0.000323703
0.1470369427,0,0.000318884
0.1470380181,0,0.000314506
0.1470390979,0,0.000310438
0.1470401842,0,0.000306572
0.1470412687,0,0.000302877
0.147042353,0,0.00029931
0.1470434334,0,0.00029586
0.1470445123,0,0.000292506
0.1470455885,0,0.000289242
0.1470466635,0,0.000286057
0.1470477357,0,0.00028295
0.1470488044,0,0.000279922
0.147049866,0,0.000276976
0.1470509157,0,0.000274124
0.1470519448,0,0.00027141
0.1470529384,0,0.000268789
0.1470539238,0,0.000266264
0.1470551809,0,0.00026311
0.1470565934,0,0.000259652
0.147058461,0,0.000255217
0.1470606703,0,0.000250158
0.1470636622,0,0.000243615
0.1470675619,0,0.000235576
0.1470735463,0,0.000224206
0.147083612,0,0.000207325
0.1471037433,0,0.000180007
0.147144006,0,0.000141845
0.1472245315,0,9.8637e-005
0.1473855823,0,5.96002e-005
0.1477063702,0,3.18045e-005
0.1481138098,0,1.97625e-005
0.1488128551,0,1.19693e-005
0.1497526604,0,7.92392e-006
0.1513593262,0,5.09313e-006
0.1536420663,0,3.45127e-006
0.1550198125,0,2.9578e-006
0.1550198225,0,0.00295722
0.1550198425,0,0.00556909
0.1550198825,0,0.00625233
0.1550199215,0,0.00596291
0.1550199829,0,0.00586628
0.155020099,0,0.00614223
0.1550203314,0,0.0143146
0.1550204719,0,0.0753069
0.1550206305,0,0.18188
0.1550208398,0,0.322336
0.1550210348,0,0.44404
0.1550214247,0,0.662109
0.1550221834,0,1.00346
0.1550236139,0,1.43103
0.1550254307,0,1.71884
0.1550278146,0,1.8765
0.1550305304,0,1.92634
0.1550344147,0,1.9309
0.1550395801,0,1.91937
0.1550475675,0,1.91043
0.1550635423,0,1.90814
0.155095492,0,1.90902
0.1551545447,0,1.90938
0.1552726501,0,1.90938
0.155508861,0,1.90938
0.1559812826,0,1.90937
0.156926126,0,1.90936
0.1570198125,0,1.90936
0.1570198225,0,1.90157
0.1570198425,0,1.88484
0.1570198825,0,1.84863
0.1570199625,0,1.77312
0.1570200998,0,1.64541
0.1570202845,0,1.48444
0.1570205794,0,1.25288
0.1570211694,0,0.868401
0.157021232,0,0.83356
0.1570213573,0,0.766828
0.1570216079,0,0.644329
0.1570221092,0,0.439441
0.1570231117,0,0.173502
0.1570242514,0,0.0396913
0.1570250766,0,0.0107288
0.1570259571,0,0.00311123
0.157026925,0,0.0012275
0.157028062,0,0.000650566
0.1570292852,0,0.0004609
0.1570304622,0,0.000392716
0.1570316148,0,0.000362103
0.1570327042,0,0.000345935
0.1570337756,0,0.00033627
0.1570348246,0,0.000329322
0.1570358821,0,0.000323703
0.1570369427,0,0.000318884
0.1570380181,0,0.000314506
0.1570390979,0,0.000310438
0.1570401842,0,0.000306572
0.1570412687,0,0.000302877
0.157042353,0,0.00029931
0.1570434334,0,0.00029586
0.1570445123,0,0.000292506
0.1570455885,0,0.000289242
0.1570466635,0,0.000286057
0.1570477357,0,0.00028295
0.1570488044,0,0.000279922
0.157049866,0,0.000276976
0.1570509157,0,0.000274124
0.1570519448,0,0.00027141
0.1570529384,0,0.000268789
0.1570539238,0,0.000266264
0.1570551809,0,0.00026311
0.1570565934,0,0.000259652
0.157058461,0,0.000255217
0.1570606703,0,0.000250158
0.1570636622,0,0.000243615
0.1570675619,0,0.000235576
0.1570735463,0,0.000224206
0.157083612,0,0.000207325
0.1571037433,0,0.000180007
0.157144006,0,0.000141845
0.1572245315,0,9.8637e-005
0.1573855823,0,5.96002e-005
0.1577063702,0,3.18045e-005
0.1581138098,0,1.97625e-005
0.1588128551,0,1.19693e-005
0.1597526604,0,7.92392e-006
0.1613593262,0,5.09313e-006
0.1636420663,0,3.45127e-006
0.1650198125,0,2.9578e-006
0.1650198225,0,0.00295722
0.1650198425,0,0.00556909
0.1650198825,0,0.00625233
0.1650199215,0,0.00596291
0.1650199829,0,0.00586628
0.165020099,0,0.00614223
0.1650203314,0,0.0143146
0.1650204719,0,0.0753069
0.1650206305,0,0.18188
0.1650208398,0,0.322336
0.1650210348,0,0.44404
0.1650214247,0,0.662109
0.1650221834,0,1.00346
0.1650236139,0,1.43103
0.1650254307,0,1.71884
0.1650278146,0,1.8765
0.1650305304,0,1.92634
0.1650344147,0,1.9309
0.1650395801,0,1.91937
0.1650475675,0,1.91043
0.1650635423,0,1.90814
0.165095492,0,1.90902
0.1651545447,0,1.90938
0.1652726501,0,1.90938
0.165508861,0,1.90938
0.1659812826,0,1.90937
0.166926126,0,1.90936
0.1670198125,0,1.90936
0.1670198225,0,1.90157
0.1670198425,0,1.88484
0.1670198825,0,1.84863
0.1670199625,0,1.77312
0.1670200998,0,1.64541
0.1670202845,0,1.48444
0.1670205794,0,1.25288
0.1670211694,0,0.868401
0.167021232,0,0.83356
0.1670213573,0,0.766828
0.1670216079,0,0.644329
0.1670221092,0,0.439441
